productId,brand,name,price_eur,available,category,size_value,main_category
https://www.auchan.fr/kellogg-s-special-k-cereales-au-chocolat-noir/pr-C1622935,KELLOGG'S,Spécial K Céréales au chocolat noir,"4,74€",Available,Epicerie sucrée,0.5,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-coco-pops-original-cereales-au-chocolat/pr-C1775675,KELLOGG'S,Coco Pops original Céréales au chocolat,"4,86€",Available,Epicerie sucrée,0.5497737556561086,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-cereales-extra-chocolat-au-lait/pr-C1260430,KELLOGG'S,Céréales extra chocolat au lait,"3,79€",Available,"Produits laitiers, oeufs, fromages",0.5,Epicerie-Sucrée
https://www.auchan.fr/auchan-cereales-coeur-de-chocolat-noisettes/pr-C1757191,AUCHAN,Céréales cœur de chocolat noisettes,"2,23€",Available,Epicerie sucrée,0.3996415770609319,Epicerie-Sucrée
https://www.auchan.fr/bjorg-crousti-avoine-cereales-bio-au-chocolat/pr-C1267626,BJORG,Crousti'avoine céréales bio au chocolat,"6,69€",Almost there,Epicerie sucrée,0.5,Epicerie-Sucrée
https://www.auchan.fr/cookie-crisp-cereales-au-chocolat/pr-C1259175,COOKIE CRISP,Céréales au chocolat,"3,14€",Available,Epicerie sucrée,0.3751493428912784,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-special-k-cereales-au-chocolat-au-lait/pr-C1622932,KELLOGG'S,Spécial K Céréales au chocolat au lait,"4,86€",Available,Epicerie sucrée,0.5,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-cereales-extra-chocolat-noir-noisettes-grillees/pr-C1274616,KELLOGG'S,Céréales extra chocolat noir noisettes grillées,"3,83€",Available,Epicerie sucrée,0.5,Epicerie-Sucrée
https://www.auchan.fr/auchan-cereales-coeur-fourrees-au-lait/pr-C1263120,AUCHAN,Céréales cœur fourrées au lait,"2,58€",Available,"Pain, pâtisserie",0.4,Epicerie-Sucrée
https://www.auchan.fr/auchan-muesli-croustillant-3-chocolats/pr-C1266575,AUCHAN,Muesli croustillant 3 chocolats,"2,34€",Almost there,Epicerie sucrée,0.4499999999999999,Epicerie-Sucrée
https://www.auchan.fr/kit-kat-cereales-enrobees-de-chocolat-au-lait/pr-C1625939,KIT KAT,Céréales enrobées de chocolat au lait,"3,73€",Available,Epicerie sucrée,0.3300884955752212,Epicerie-Sucrée
https://www.auchan.fr/lion-wild-cereales-gout-caramel-fourrees-chocolat/pr-C1266262,LION,Wild Céréales goût caramel fourrées chocolat,"6,26€",Almost there,Epicerie sucrée,0.6001917545541706,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-cereales-tresor-choco-roulette/pr-C1270064,KELLOGG'S,Céréales Trésor choco roulette,"5,05€",Available,"Charcuterie, traiteur",0.6196319018404908,Epicerie-Sucrée
https://www.auchan.fr/quaker-cruesli-cereales-aux-3-chocolats/pr-C1263186,QUAKER,Cruesli céréales aux 3 chocolats,"4,10€",Available,Epicerie sucrée,0.4500548847420417,Epicerie-Sucrée
https://www.auchan.fr/jordan-s-country-crisp-cereales-au-chocolat-au-lait/pr-C1262996,JORDAN'S,Country crisp céréales au chocolat au lait,"4,87€",Almost there,Epicerie sucrée,0.5502824858757063,Epicerie-Sucrée
https://www.auchan.fr/oreo-o-s-cereales-anneaux-de-ble-cacaotes-et-disques-de-riz-a-la-vanille/pr-C1491960,OREO,O's céréales anneaux de blé cacaotés et disques de riz à la vanille,"6,59€",Almost there,Epicerie salée,0.3499734466277217,Epicerie-Sucrée
https://www.auchan.fr/auchan-cereales-coeur-chocolat-noisettes/pr-C1752167,AUCHAN,Céréales coeur chocolat noisettes,"3,58€",Available,Epicerie sucrée,0.6497277676950999,Epicerie-Sucrée
https://www.auchan.fr/lion-cereales-bio-au-caramel-et-chocolat/pr-C1270202,LION,Céréales bio au caramel et chocolat,"5,12€",Available,Epicerie sucrée,0.3999999999999999,Epicerie-Sucrée
https://www.auchan.fr/auchan-cereales-coeur-de-lait/pr-C1752160,AUCHAN,Céréales coeur de lait,"4,14€",Almost there,"Produits laitiers, oeufs, fromages",0.6499215070643641,Boissons-et-Lait
https://www.auchan.fr/bjorg-cereales-croustillant-noir-intense-bio/pr-C1784206,BJORG,Céréales croustillant noir intense bio,"4,69€",Available,"Fruits, légumes",0.4500959692898273,Epicerie-Sucrée
https://www.auchan.fr/terres-et-cereales-crok-fondant-cereales-noisettes-bio-30-de-sucres/pr-C1273903,TERRES ET CEREALES,Crok'fondant céréales noisettes bio -30% de sucres,"6,61€",Almost there,Surgelés,0.3749290981281906,Epicerie-Sucrée
https://www.auchan.fr/bjorg-flocons-d-avoine-cereale-complete-bio/pr-C1262679,BJORG,Flocons d'avoine céréale complète bio,"2,75€",Available,Surgelés,0.5,Epicerie-Sucrée
https://www.auchan.fr/bjorg-flocons-d-avoine-cereale-complete-bio/pr-C1321164,BJORG,Flocons d'avoine céréale complète bio,"4,26€",Available,Surgelés,0.9006342494714586,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-miel-pops-cereales-au-miel/pr-C1262767,KELLOGG'S,Miel pops Céréales au miel,"4,52€",Almost there,Epicerie sucrée,0.6200274348422496,Epicerie-Sucrée
https://www.auchan.fr/bjorg-croustillant-bio-cereales-3-noix/pr-C1270454,BJORG,Croustillant bio céréales 3 noix,"6,39€",Available,Surgelés,0.45,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-cereales-frosties/pr-C1262766,KELLOGG'S,Céréales Frosties,"4,64€",Available,"Pain, pâtisserie",0.6203208556149732,Epicerie-Sucrée
https://www.auchan.fr/auchan-muesli-croustillant-fruits-rouges/pr-C1266574,AUCHAN,Muesli croustillant fruits rouges,"2,27€",Available,"Fruits, légumes",0.4503968253968254,Epicerie-Sucrée
https://www.auchan.fr/golden-grahams-cereales-petales-au-gout-de-biscuit-dore-au-four/pr-C1274559,GOLDEN GRAHAMS,Céréales pétales au goût de biscuit doré au four,"3,06€",Available,"Pain, pâtisserie",0.375,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-cereales-8-varietes-mini-paquets-individuels/pr-C1274494,KELLOGG'S,Céréales 8 variétés mini paquets individuels,"4,01€",Available,"Fruits, légumes",0.2199670872188699,Epicerie-Sucrée
https://www.auchan.fr/bjorg-son-d-avoine-bio/pr-C1265843,BJORG,Son d'avoine bio,"4,04€",Available,Produits de nos régions,0.5,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-cereales-special-k-nature/pr-C1622974,KELLOGG'S,Céréales Spécial K nature,"4,68€",Almost there,Tout pour bébé,0.5,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-cereales-rice-krispies/pr-C1753311,KELLOGG'S,Céréales Rice Krispies,"3,44€",Almost there,Epicerie salée,0.3598326359832636,Epicerie-Sucrée
https://www.auchan.fr/jordan-s-granola-flocons-d-avoine-grilles-aux-amandes-noisettes-et-graines-moins-de-5-de-sucre/pr-C1270823,JORDAN'S,Granola flocons d'avoine grillés aux amandes noisettes et graines moins de 5% de sucre,"5,04€",Available,"Produits laitiers, oeufs, fromages",0.4,Epicerie-Sucrée
https://www.auchan.fr/cruesli-cereales-au-miel-et-noisettes/pr-C1270105,CRUESLI,Céréales au miel et noisettes,"4,64€",Available,Epicerie sucrée,0.4500484966052376,Epicerie-Sucrée
https://www.auchan.fr/nestle-fitness-cereales-completes-nature/pr-C1414860,NESTLE,Fitness Céréales complètes nature,"3,80€",Available,Bio et nutrition,0.475,Epicerie-Sucrée
https://www.auchan.fr/jordan-s-country-crisp-4-baies/pr-C1262999,JORDAN'S,Country crisp 4 baies,"4,92€",Available,"Pain, pâtisserie",0.5497206703910615,Epicerie-Sucrée
https://www.auchan.fr/bjorg-cereales-gros-flocons-d-avoine-bio/pr-C1784222,BJORG,Céréales Gros flocons d'avoine bio,"2,65€",Available,"Fruits, légumes",0.5,Epicerie-Sucrée
https://www.auchan.fr/mon-fournil-flocons-d-avoine-bio-complets-sans-gluten/pr-C1263571,MON FOURNIL,Flocons d'avoine bio complets sans gluten,"4,73€",Available,Surgelés,0.5,Epicerie-Sucrée
https://www.auchan.fr/auchan-fruits-fibres-cereales-aux-fruits/pr-C1274499,AUCHAN,Fruits & fibres céréales aux fruits,"2,72€",Available,"Fruits, légumes",0.5,Fruits-Légumes
https://www.auchan.fr/jordan-s-flocons-d-avoine-bio/pr-C1262849,JORDAN'S,Flocons d'avoine bio,"3,47€",Almost there,"Fruits, légumes",0.5,Epicerie-Sucrée
https://www.auchan.fr/bjorg-muesli-de-cereales-bio-superfruits-sans-sucres-ajoutes/pr-C1262541,BJORG,Muesli de céréales bio Superfruits sans sucres ajoutés,"4,42€",Available,Surgelés,0.3748939779474131,Epicerie-Sucrée
https://www.auchan.fr/bjorg-muesli-de-cereales-bio-avoine-chocolat/pr-C1262682,BJORG,Muesli de céréales bio avoine chocolat,"5,05€",Available,Epicerie sucrée,0.3749072011878248,Epicerie-Sucrée
https://www.auchan.fr/bjorg-muesli-de-cereales-bio-raisin-figue-datte-et-abricot-sans-sucre-ajoutes/pr-C1262542,BJORG,Muesli de céréales bio raisin figue datte et abricot sans sucre ajoutés,"2,79€",Almost there,Surgelés,0.375,Epicerie-Sucrée
https://www.auchan.fr/auchan-muesli-croustillant-noix/pr-C1266571,AUCHAN,Muesli croustillant noix,"2,14€",Available,"Pain, pâtisserie",0.4495798319327732,Epicerie-Sucrée
https://www.auchan.fr/bjorg-muesli-de-cereales-bio-raisin-figue-abricot-sans-sucres-ajoutes/pr-C1270115,BJORG,Muesli de céréales bio raisin figue abricot sans sucres ajoutés,"5,76€",Almost there,Surgelés,0.75,Epicerie-Sucrée
https://www.auchan.fr/bjorg-muesli-proteines-soja-dattes-et-fruits-rouges-bio-sans-sucre-ajoutes/pr-C1269424,BJORG,Muesli protéines soja dattes et fruits rouges bio sans sucre ajoutés,"4,64€",Almost there,"Fruits, légumes",0.3751010509296685,Epicerie-Sucrée
https://www.auchan.fr/bjorg-muesli-de-cereales-superfruits-bio-sans-gluten-reduit-en-sucres/pr-C1270341,BJORG,Muesli de céréales superfruits bio sans gluten réduit en sucres,"7,51€",Almost there,Surgelés,0.3749375936095855,Epicerie-Sucrée
https://www.auchan.fr/jordan-s-muesli-bio-superfruits/pr-C1267888,JORDAN'S,Muesli bio superfruits,"5,15€",Almost there,Surgelés,0.4501748251748252,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-special-k-cereales-aux-fruits-rouges/pr-C1622936,KELLOGG'S,Spécial K Céréales aux fruits rouges,"5,03€",Almost there,Surgelés,0.4499105545617174,Epicerie-Sucrée
https://www.auchan.fr/nature-valley-protein-barres-de-cereales-cacahuetes-et-chocolat/pr-C1270131,NATURE VALLEY,Protein barres de céréales cacahuètes et chocolat,"4,02€",Available,Epicerie sucrée,0.1599681655391961,Epicerie-Sucrée
https://www.auchan.fr/nature-valley-protein-barres-de-cereales-caramel-sale-et-cacahuetes/pr-C1270132,NATURE VALLEY,Protein Barres de céréales caramel salé et cacahuètes,"3,99€",Available,Epicerie salée,0.1599839615076183,Epicerie-Sucrée
https://www.auchan.fr/nature-valley-sweet-salty-nut-barres-de-cereales-au-chocolat-noir-cacahuetes-amandes/pr-C1267001,NATURE VALLEY,Sweet & Salty Nut barres de céréales au chocolat noir,"3,63€",Available,Epicerie sucrée,0.15,Epicerie-Sucrée
https://www.auchan.fr/nature-valley-crunchy-barres-de-cereales-avoine-et-miel/pr-C1264728,NATURE VALLEY,Crunchy barres de céréales avoine et miel,"3,56€",Available,Epicerie sucrée,0.2100294985250737,Epicerie-Sucrée
https://www.auchan.fr/lion-barres-de-cereales-petit-dejeuner/pr-C1267359,LION,Barres de céréales petit déjeuner,"3,05€",Almost there,Epicerie sucrée,0.1500245941957698,Epicerie-Sucrée
https://www.auchan.fr/nesquik-barres-de-cereales-au-chocolat/pr-C1274338,NESQUIK,Barres de céréales au chocolat,"2,70€",Available,Epicerie sucrée,0.15,Epicerie-Sucrée
https://www.auchan.fr/nature-valley-crunchy-barres-de-cereales-avoine-et-chocolat/pr-C1264729,NATURE VALLEY,Crunchy Barres de céréales avoine et chocolat,"3,56€",Available,Epicerie sucrée,0.2100294985250737,Epicerie-Sucrée
https://www.auchan.fr/kellogg-s-extra-barres-de-cereales-amandes-grillees-et-chocolat/pr-C1264414,KELLOGG'S,Extra Barres de céréales amandes grillées et chocolat,"3,63€",Almost there,Epicerie sucrée,0.1279971791255289,Epicerie-Sucrée
https://www.auchan.fr/grany-barres-de-cereales-aux-noisettes-et-5-cereales/pr-C1274654,GRANY,Barres de céréales aux noisettes et 5 céréales,"2,39€",Almost there,"Pain, pâtisserie",0.125,Epicerie-Sucrée
https://www.auchan.fr/grany-biscuits-moelleux-muesli-et-fruits-des-bois-sachets-individuels/pr-C1274650,GRANY,Biscuits moelleux muesli et fruits des bois sachets individuels,"2,35€",Almost there,Epicerie salée,0.1919934640522876,Epicerie-Sucrée
https://www.auchan.fr/nature-valley-crunchy-barres-de-cereales-avoine-et-fruits-rouges-en-sachets/pr-C1712900,NATURE VALLEY,Crunchy barres de céréales avoine et fruits rouges en sachets,"3,56€",Almost there,Surgelés,0.2100294985250737,Epicerie-Sucrée
https://www.auchan.fr/nesquik-barres-de-cereales-avec-du-lait/pr-C1260503,NESQUIK,Barres de céréales avec du lait,"5,08€",Almost there,"Produits laitiers, oeufs, fromages",0.3000590667454223,Boissons-et-Lait
https://www.auchan.fr/gerble-bio-petit-dej-biscuits-au-chocolat-saveur-banane-a-l-epeautre/pr-C1458564,GERBLE BIO,Petit déj' biscuits au chocolat saveur banane à l'épeautre,"3,40€",Almost there,Epicerie sucrée,0.1319875776397515,Epicerie-Sucrée
https://www.auchan.fr/pasquier-biscottes-au-ble-complet-sans-sucres-ajoutes/pr-C1270167,PASQUIER,Biscottes au blé complet sans sucres ajoutés,"2,01€",Almost there,Epicerie salée,0.2999999999999999,Pain-et-Viennoiserie
https://www.auchan.fr/auchan-mini-toasts-nature/pr-C1260086,AUCHAN,Mini toasts nature,"1,29€",Almost there,"Charcuterie, traiteur",0.0799752014879107,Pain
https://www.auchan.fr/auchan-biscottes-aux-6-cereales-sans-huile-de-palme/pr-C1274646,AUCHAN,Biscottes aux 6 céréales sans huile de palme,"1,51€",Almost there,Epicerie salée,0.3001988071570576,Epicerie-Sucrée
https://www.auchan.fr/cereal-bio-tartines-craquantes-au-sarrasin/pr-C1259721,CÉRÉAL BIO,Tartines craquantes au sarrasin,"2,23€",Almost there,"Pain, pâtisserie",0.1449934980494148,Pain
https://www.auchan.fr/cereal-bio-tartines-craquantes-multicereales/pr-C1259720,CÉRÉAL BIO,Tartines craquantes multicéréales,"2,52€",Almost there,Surgelés,0.144994246260069,Pain
https://www.auchan.fr/auchan-biscottes-saveur-briochee-sans-huile-de-palme/pr-C1261598,AUCHAN,Biscottes saveur briochée sans huile de palme,"1,89€",Almost there,"Pain, pâtisserie",0.3,Pain-et-Viennoiserie
https://www.auchan.fr/schar-biscottes-sans-gluten/pr-C1272113,SCHAR,Biscottes sans gluten,"6,54€",Available,Epicerie salée,0.2600397614314115,Pain-et-Viennoiserie
https://www.auchan.fr/heudebert-forme-biscottes-aux-cereales-completes-sachets-fraicheur/pr-C1260145,HEUDEBERT,Forme+ Biscottes aux céréales complètes sachets fraîcheur,"2,33€",Almost there,Epicerie salée,0.2800480769230769,Epicerie-Sucrée
https://www.auchan.fr/pasquier-biscotte-sans-sel-et-sans-sucres-ajoutes/pr-C1675982,PASQUIER,Biscotte sans sel et sans sucres ajoutés,"2,22€",Almost there,Epicerie salée,0.3,Pain-et-Viennoiserie
https://www.auchan.fr/roger-biscottes-aixoise-fabriquee-en-france/pr-C1274352,ROGER,Biscottes Aixoise fabriquée en France,"3,42€",Almost there,"Produits laitiers, oeufs, fromages",0.2800982800982801,Pain-et-Viennoiserie
https://www.auchan.fr/pelletier-pain-grille-gourmand-recette-briochee/pr-C1274764,PELLETIER,Pain grillé gourmand recette briochée,"3,02€",Available,"Pain, pâtisserie",0.2999006951340615,Pain-et-Viennoiserie
https://www.auchan.fr/cereal-bio-tartines-craquantes-riz-chataigne-sachets-fraicheur/pr-C1244706,CÉRÉAL BIO,Tartines craquantes riz & châtaigne sachets fraîcheur,"3,84€",Available,Epicerie salée,0.1450151057401812,Epicerie-Sucrée
https://www.auchan.fr/sigdal-pain-craquant-norvegien-avoine-sans-gluten/pr-C1266880,SIGDAL,Pain craquant norvégien avoine sans gluten,"5,50€",Almost there,"Pain, pâtisserie",0.1899827288428325,Pain-et-Viennoiserie
https://www.auchan.fr/pelletier-villageois-pain-grille-sachets-fraicheur/pr-C1274767,PELLETIER,Villageois pain grillé sachets fraîcheur,"3,09€",Almost there,"Pain, pâtisserie",0.3,Pain-et-Viennoiserie
https://www.auchan.fr/bjorg-pain-complet-aux-3-cereales-bio-pretranche/pr-C1274836,BJORG,Pain complet aux 3 céréales bio prétranché,"3,02€",Available,Surgelés,0.5,Pain-et-Viennoiserie
https://www.auchan.fr/auchan-mieux-vivre-pain-de-campagne-sans-gluten/pr-C1260461,AUCHAN MIEUX VIVRE,Pain de campagne sans gluten,"3,35€",Available,Surgelés,0.2600931677018633,Pain-et-Viennoiserie
https://www.auchan.fr/schar-super-sandwich-pain-sans-gluten/pr-C1397048,SCHAR,Super Sandwich Pain sans gluten,"6,46€",Almost there,Surgelés,0.2800173385348938,Pain
https://www.auchan.fr/pepito-gateau-moelleux-aux-pepites-de-chocolat-sachets-individuels/pr-C1257921,PEPITO,Gâteau moelleux aux pépites de chocolat sachets individuels,"3,23€",Almost there,Epicerie sucrée,0.2999071494893222,Epicerie-Sucrée
https://www.auchan.fr/delichoc-biscuits-sables-nappes-de-chocolat-au-lait-croustillant/pr-C1514710,DELICHOC,Biscuits sablés nappés de chocolat au lait croustillant,"5,28€",Available,Epicerie sucrée,0.4501278772378517,Pain-et-Viennoiserie
https://www.auchan.fr/bjorg-biscuits-bio-fourres-au-chocolat-noir-sachets-fraicheur/pr-C1257859,BJORG,Biscuits bio fourrés au chocolat noir sachets fraîcheur,"3,19€",Available,Epicerie sucrée,0.2249647390691114,Epicerie-Sucrée
https://www.auchan.fr/st-michel-gateaux-tam-tam-l-original-sachets-individuels/pr-C1556262,ST MICHEL,Gâteaux Tam Tam l'original sachets individuels,"3,99€",Almost there,Tout pour bébé,0.741635687732342,Epicerie-Sucrée
https://www.auchan.fr/prince-pocket-biscuits-au-ble-complet-fourres-au-chocolat-sachets-fraicheur/pr-C1244067,PRINCE,Pocket biscuits au blé complet fourrés au chocolat sachets fraîcheur,"2,87€",Almost there,Epicerie sucrée,0.3997214484679666,Epicerie-Sucrée
https://www.auchan.fr/brossard-savane-barr-gateaux-barre-de-chocolat-sachets-individuels/pr-C1540368,BROSSARD,Savane Barr' gâteaux barre de chocolat sachets individuels,"3,17€",Available,Epicerie sucrée,0.2099337748344371,Epicerie-Sucrée
https://www.auchan.fr/lu-petits-coeurs-choco-croc-pocket-biscuits-enrobes-de-chocolat-au-lait-sachets-individuels/pr-C1243613,LU,Petits cœurs choco'croc pocket biscuits enrobés de chocolat au lait sachets individuels,"2,92€",Almost there,Epicerie sucrée,0.1800246609124537,Epicerie-Sucrée
https://www.auchan.fr/lu-petits-coeurs-biscuits-feuilletes-au-chocolat/pr-C1257892,LU,Petits cœurs biscuits feuilletés au chocolat,"1,31€",Almost there,Epicerie sucrée,0.125,Epicerie-Sucrée
https://www.auchan.fr/prince-biscuits-fourres-gout-tout-choco-au-ble-complet-ouverture-facile/pr-C1247346,PRINCE,Biscuits fourrés goût tout choco au blé complet ouverture facile,"1,88€",Available,Epicerie salée,0.2998405103668262,Pain-et-Viennoiserie
https://www.auchan.fr/milka-choco-pause-biscuits-fourres-au-chocolat-au-lait/pr-C1245549,MILKA,Choco Pause biscuits fourrés au chocolat au lait,"2,57€",Almost there,Epicerie sucrée,0.2601214574898785,Epicerie-Sucrée
https://www.auchan.fr/lu-kango-biscuits-fourres-au-chocolat/pr-C1257875,LU,Kango biscuits fourrés au chocolat,"2,46€",Almost there,Epicerie sucrée,0.2250686184812443,Epicerie-Sucrée
https://www.auchan.fr/prince-biscuits-fourres-gout-vanille-au-ble-complet-ouverture-facile/pr-C1247348,PRINCE,Biscuits fourrés goût vanille au blé complet ouverture facile,"1,83€",Almost there,"Pain, pâtisserie",0.3,Pain-et-Viennoiserie
https://www.auchan.fr/auchan-bio-biscuits-petit-beurre-avec-tablette-de-chocolat-noir/pr-C1249930,AUCHAN BIO,Biscuits petit beurre avec tablette de chocolat noir,"2,32€",Available,Epicerie sucrée,0.149967679379444,Epicerie-Sucrée
https://www.auchan.fr/cemoi-quadro-l-original-gaufrettes-fourrees-au-praline-sachets-individuels/pr-C1618325,CEMOI,Quadro l'original gaufrettes fourrées au praliné sachets individuels,"2,78€",Almost there,Tout pour bébé,0.1869535978480161,Epicerie-Sucrée
https://www.auchan.fr/mikado-biscuits-batonnets-nappes-de-chocolat-au-lait-sachets-fraicheur/pr-C1248598,MIKADO,Biscuits bâtonnets nappés de chocolat au lait sachets fraîcheur,"5,53€",Almost there,Epicerie sucrée,0.3000542593597395,Pain-et-Viennoiserie
https://www.auchan.fr/pick-up-biscuits-fourres-au-chocolat/pr-C1616832,PICK UP,Biscuits fourrés au chocolat,"2,53€",Almost there,Epicerie sucrée,0.1679946879150066,Pain-et-Viennoiserie
https://www.auchan.fr/brossard-savane-pepit-gateaux-aux-pepites-de-chocolat-sachets-individuels/pr-C1540364,BROSSARD,Savane Pépit' gâteaux aux pépites de chocolat sachets individuels,"3,22€",Almost there,Epicerie sucrée,0.2100456621004566,Epicerie-Sucrée
https://www.auchan.fr/bonne-maman-petits-muffins-au-chocolat/pr-C1246183,BONNE MAMAN,Petits muffins au chocolat,"2,84€",Available,Epicerie sucrée,0.2349048800661703,Pain-et-Viennoiserie
https://www.auchan.fr/bn-mini-biscuits-fourres-au-chocolat-sachet-fraicheur/pr-C1573222,BN,Mini biscuits fourrés au chocolat sachet fraîcheur,"3,60€",Almost there,Epicerie sucrée,0.5247813411078717,Epicerie-Sucrée
https://www.auchan.fr/milka-gateaux-moelleux-aux-pepites-de-chocolat-sachets-individuels/pr-C1246023,MILKA,Gâteaux moelleux aux pépites de chocolat sachets individuels,"2,89€",Available,Epicerie sucrée,0.3498789346246974,Epicerie-Sucrée
https://www.auchan.fr/lotus-amandelice-moelleux-saveur-amande-sachets-individuels/pr-C1592266,LOTUS,Amandélice Moelleux saveur amande sachets individuels,"3,86€",Available,"Produits laitiers, oeufs, fromages",0.3120452708164915,Epicerie-Sucrée
https://www.auchan.fr/auchan-mon-gouter-biscuits-fourres-a-la-pate-a-tartiner-noisettes/pr-C1462896,AUCHAN,Mon goûter Biscuits fourrés à la pâte à tartiner noisettes,"2,34€",Almost there,"Pain, pâtisserie",0.2280701754385964,Pain-et-Viennoiserie
https://www.auchan.fr/jardin-bio-etic-biscuits-fourres-au-chocolat/pr-C1407203,JARDIN BIO ETIC,Biscuits fourrés au chocolat,"3,07€",Available,Epicerie sucrée,0.3000977517106549,Pain-et-Viennoiserie
https://www.auchan.fr/milka-choco-pause-biscuits-fourres-au-chocolat-au-lait/pr-C1246192,MILKA,Choco Pause biscuits fourrés au chocolat au lait,"4,58€",Almost there,Epicerie sucrée,0.5198637911464244,Epicerie-Sucrée
https://www.auchan.fr/milka-choco-wafer-biscuits-gaufrettes-enrobees-au-chocolat-blanc/pr-C1332398,MILKA,Choco wafer biscuits gaufrettes enrobées au chocolat blanc,"2,75€",Almost there,Epicerie sucrée,0.1799738219895288,Epicerie-Sucrée
https://www.auchan.fr/oreo-biscuits-cacaotes-fourres-vanille/pr-C1445704,OREO,Biscuits cacaotés fourrés vanille,"4,97€",Available,Epicerie sucrée,0.879646017699115,Pain-et-Viennoiserie
https://www.auchan.fr/lulu-l-ourson-gateaux-tout-chocolat-sans-colorant-sachets-individuels/pr-C1245334,LULU L'OURSON,Gâteaux tout chocolat sans colorant,"1,98€",Almost there,Epicerie sucrée,0.15,Epicerie-Sucrée
https://www.auchan.fr/nutella-biscuits-croquants-au-coeur-onctueux-de-nutella/pr-C1243346,NUTELLA,Biscuits croquants au cœur onctueux de Nutella,"2,61€",Almost there,"Pain, pâtisserie",0.166030534351145,Pain-et-Viennoiserie
https://www.auchan.fr/delichoc-biscuits-sables-nappes-de-chocolat-noir/pr-C1246457,DELICHOC,Biscuits sablés nappés de chocolat noir,"5,28€",Available,Epicerie sucrée,0.4501278772378517,Pain-et-Viennoiserie
https://www.auchan.fr/oreo-biscuits-cacaotes-fourres-enrobes-d-un-glacage-gout-chocolat-blanc/pr-C1446497,OREO,Biscuits cacaotés fourrés enrobés d'un glaçage goût chocolat blanc,"4,97€",Almost there,Epicerie sucrée,0.738484398216939,Pain-et-Viennoiserie
https://www.auchan.fr/auchan-croc-ta-pause-biscuit-avec-barre-de-chocolat-sachets-individuels/pr-C1331930,AUCHAN,Croc ta pause Biscuit avec barre de chocolat sachets individuels,"1,10€",Almost there,Epicerie sucrée,0.1079489695780176,Epicerie-Sucrée
https://www.auchan.fr/prince-maxi-gourmand-biscuits-fourres-gout-chocolat/pr-C1248595,PRINCE,Maxi gourmand biscuits fourrés goût chocolat,"2,63€",Almost there,Epicerie sucrée,0.25,Epicerie-Sucrée
https://www.auchan.fr/brossard-savane-gateaux-fourres-choco-noisettes/pr-C1509342,BROSSARD,Savane gâteaux fourrés choco-noisettes,"2,99€",Almost there,Epicerie sucrée,0.1749561146869514,Epicerie-Sucrée
https://www.auchan.fr/nature-valley-barres-de-muffin-aux-pepites-de-chocolat/pr-C1783283,NATURE VALLEY,Barres de muffin aux pépites de chocolat,"3,23€",Available,Epicerie sucrée,0.1199851411589895,Epicerie-Sucrée
https://www.auchan.fr/bonne-maman-petits-chocos-biscuits-fourres-au-chocolat/pr-C1612116,BONNE MAMAN,Petits chocos biscuits fourrés au chocolat,"2,92€",Almost there,Epicerie sucrée,0.25,Epicerie-Sucrée
https://www.auchan.fr/allergo-mini-cakes-pepites-de-chocolat-sans-gluten-sans-lactose-sachets-individuels/pr-C1261110,ALLERGO,Mini cakes pépites de chocolat sans gluten sans lactose sachets individuels,"6,05€",Almost there,Epicerie sucrée,0.2300380228136882,Epicerie-Sucrée
https://www.auchan.fr/lu-pim-s-biscuits-genoises-nappees-de-chocolat-saveur-framboise/pr-C1257965,LU,Pim's biscuits génoises nappées de chocolat saveur framboise,"1,45€",Available,Epicerie sucrée,0.1499482936918304,Epicerie-Sucrée
https://www.auchan.fr/gerble-moelleux-saveur-citron-sans-sucres-ajoutes-sachets-individuels/pr-C1264430,GERBLE,Moelleux saveur citron sans sucres ajoutés sachets individuels,"4,49€",Almost there,"Eaux, jus, soda, thés glacés",0.1959842863378437,Epicerie-Sucrée
https://www.auchan.fr/lu-mini-roules-l-original-gateaux-fourres-a-la-fraise-sachets-individuels/pr-C1243775,LU,Mini roulés l'original gâteaux fourrés à la fraise sachets individuels,"2,28€",Available,Epicerie sucrée,0.15,Epicerie-Sucrée
https://www.auchan.fr/auchan-tranches-de-pain-d-epices-fondant-nature-sachets-individuels/pr-C1255919,AUCHAN,Tranches de pain d'épices fondant nature sachets individuels,"2,00€",Almost there,Epicerie salée,0.2751031636863824,Pain-et-Viennoiserie
https://www.auchan.fr/lu-lulu-barquettes-a-la-framboise-sachets-fraicheur/pr-C1257966,LU,Lulu barquettes à la framboise sachets fraîcheur,"2,47€",Almost there,"Pain, pâtisserie",0.2400388726919339,Epicerie-Sucrée
https://www.auchan.fr/bn-mini-biscuits-fourres-a-la-fraise/pr-C1249881,BN,Mini biscuits fourrés à la fraise,"3,12€",Almost there,"Pain, pâtisserie",0.3501683501683502,Pain-et-Viennoiserie
