,url,brand,product_name,price,price_per_unit,rating,status,category,time,price_numeric,price_per_unit_numeric,quantity,confidence,new_cat
3881,https://www.auchan.fr/qilive-coque-pour-samsung-galaxy-a23-5g/pr-C1536882,QILIVE,Coque pour Samsung Galaxy A23 5G,"1,98€","1,98€ / pce",3.0,Available,"Petits prix, grandes économies",2025-01-10 02:06:36,1.98,1.98,1.0,0.3295971155166626,Epicerie
3882,https://www.auchan.fr/auchan-rallonge-d-eau-1-5-metre/pr-C1001779,AUCHAN,Rallonge d'eau 1.5 mètre,"3,77€","3,77€ / pce",5.0,Available,"Eaux, jus, soda, thés glacés",2025-01-10 02:06:47,3.77,3.77,1.0,0.5251652598381042,Epicerie
3883,https://www.auchan.fr/oral-b-brosse-a-dents-electrique-pro-3800-blanc/pr-C1598014,ORAL-B,Brosse à dents électrique PRO 3800 - Blanc,"55,99€","55,99€ / pce",4.3,Almost there,Tout pour bébé,2025-01-10 02:07:13,55.99,55.99,1.0,0.543011486530304,Hygiène-Beauté
3884,https://www.auchan.fr/qilive-4-brossettes-universelles-dents-et-gencives-sensibles-q-5089/pr-C978396,QILIVE,4 brossettes universelles dents et gencives sensibles Q.5089,"7,19€","7,19€ / pce",3.3,Almost there,Tout pour bébé,2025-01-10 02:08:54,7.19,7.19,1.0,0.5124744176864624,Epicerie-Sucrée
3885,https://www.auchan.fr/limit-hotte-decorative-murale-lipc90b-noir/pr-C1734167,LIMIT,Hotte décorative murale LIPC90B - Noir,"159,00€","159,00€ / pce",2.0,Available,Nos marques,2025-01-10 02:09:30,159.0,159.0,1.0,0.4506136775016784,Epicerie
3886,https://www.auchan.fr/imc-toys-tenue-poupon-cry-babies-dressy-jour-de-pluie/pr-C1540643,IMC TOYS,Tenue Poupon Cry Babies Dressy Jour de Pluie,"3,99€","3,99€ / pce",5.0,Almost there,Tout pour bébé,2025-01-10 02:10:36,3.99,3.99,1.0,0.5689929723739624,Bébé
3887,https://www.auchan.fr/solac-blender-pro-mixter-inox-brosse/pr-C1784709,SOLAC,Blender Pro Mixter - Inox brossé,"35,99€","35,99€ / pce",5.0,Almost there,Produits de nos régions,2025-01-10 02:11:01,35.99,35.99,1.0,0.4220248162746429,Epicerie
3888,https://www.auchan.fr/auchan-accessoire-tuyau-d-arrivee-d-eau-auc95122-gris/pr-C1305354,AUCHAN,Accessoire tuyau d'arrivée d'eau AUC95122 - Gris,"4,19€","4,19€ / pce",3.0,Available,"Eaux, jus, soda, thés glacés",2025-01-10 02:11:28,4.19,4.19,1.0,0.5664036273956299,Epicerie
3889,https://www.auchan.fr/oral-b-brosse-a-dents-electrique-connectee-io4-blanc/pr-C1572166,ORAL-B,Brosse à dents électrique connectée IO4 - Blanc,"103,20€","103,20€ / pce",4.6,Almost there,Tout pour bébé,2025-01-10 02:11:42,103.2,103.2,1.0,0.450124979019165,Hygiène-Beauté
3890,https://www.auchan.fr/palram-chalet-serre-de-jardin-gris-11-1m2-victory-orangerie/pr-C1804331,PALRAM,Chalet-serre de jardin gris 11,"359,00€","359,00€ / pce",1.0,Available,Tout pour bébé,2025-01-10 02:12:24,359.0,359.0,1.0,0.6281099319458008,Epicerie
3891,https://www.auchan.fr/hailo-escabeau-7-marches-3m25-en-aluminium-l60/pr-C807213,HAILO,Escabeau 7 marches 3m25 en aluminium - L60,"114,00€","114,00€ / pce",5.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:12:30,114.0,114.0,1.0,0.4316739439964294,Produits
3892,https://www.auchan.fr/hailo-echelle-3-plans-6m50-en-aluminium-hobbylot/pr-C1038055,HAILO,Echelle 3 plans 6m50 en aluminium - HOBBYLOT,"274,00€","274,00€ / pce",5.0,Available,Tout pour bébé,2025-01-10 02:12:34,274.0,274.0,1.0,0.436511754989624,Epicerie
3893,https://www.auchan.fr/bigben-force-case-coque-renforcee-samsung-galaxy-a34-5g-transparente/pr-C1685705,BIGBEN,Force case Coque Renforcée Samsung Galaxy A34 5G - Transparente,"5,99€","5,99€ / pce",5.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:12:40,5.99,5.99,1.0,0.2728305757045746,Epicerie
3894,https://www.auchan.fr/mga-mermaze-mermaidz-core-fashion-doll-s1-riviera/pr-C1592689,MGA,Mermaze Mermaidz Core Fashion Doll S1 - Riviera,"12,99€","12,99€ / pce",5.0,Available,"Hygiène, beauté",2025-01-10 02:12:44,12.99,12.99,1.0,0.4842956066131592,Epicerie
3895,https://www.auchan.fr/hasbro-les-trolls-2-figurines-de-l-enfant-avec-tete-dodelinante-et-poppy-hard-rock/pr-C1539066,HASBRO,Les Trolls 2 Figurines de l'enfant avec tête dodelinante et Poppy Hard Rock,"2,00€","2,00€ / pce",4.0,Available,Tout pour bébé,2025-01-10 02:12:47,2.0,2.0,1.0,0.3551827669143677,Epicerie-Sucrée
3896,https://www.auchan.fr/qilive-chargeur-voiture-usb-c-cable-usb-c-x2-noir/pr-C1611311,QILIVE,Chargeur voiture USB C+Câble USB C x2 - Noir,"7,49€","7,49€ / pce",1.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:12:52,7.49,7.49,1.0,0.3380758762359619,Epicerie
3897,https://www.auchan.fr/qilive-support-induction-pour-grille-d-aeration-cable-noir/pr-C1512624,QILIVE,Support Induction pour grille d'aération + câble - Noir,"11,49€","11,49€ / pce",2.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:12:56,11.49,11.49,1.0,0.4625619053840637,Epicerie
3898,https://www.auchan.fr/dpdo-housse-de-rangement-a-vide-d-air-parfumee/pr-C1069634,DPDO,Housse de rangement à vide d'air parfumée,"2,75€","2,75€ / pce",4.3,Available,"Entretien, accessoires de la maison",2025-01-10 02:13:01,2.75,2.75,1.0,0.6424945592880249,Epicerie-Sucrée
3899,https://www.auchan.fr/amefa-menagere-24-pieces-purity-rouge/pr-CA1040165,AMEFA,Ménagère 24 pièces PURITY Rouge,"14,89€","14,89€ / pce",4.5,Available,Nos marques,2025-01-10 02:13:30,14.89,14.89,1.0,0.6561553478240967,Epicerie-Sucrée
3900,https://www.auchan.fr/canopia-by-palram-marquise-anthracite-91-5x412cm-aquila-4100/pr-C1360435,CANOPIA BY PALRAM,Marquise - Anthracite - 91-5x412cm - AQUILA 4100,"549,00€","549,00€ / pce",3.2,Available,Produits de nos régions,2025-01-10 02:14:32,549.0,549.0,1.0,0.5177307724952698,Epicerie
3901,https://www.auchan.fr/qilive-machine-a-soda-et-a-eau-petillante-q-5105-vert/pr-C1776820,QILIVE,Machine à Soda et à eau Pétillante Q.5105 - Vert,"19,99€","19,99€ / pce",3.7,Almost there,"Eaux, jus, soda, thés glacés",2025-01-10 02:14:37,19.99,19.99,1.0,0.7157785296440125,Boissons
3902,https://www.auchan.fr/babyliss-tondeuse-multifonction-e832ae/pr-C1307358,BABYLISS,Tondeuse multifonction E832AE,"51,91€","51,91€ / pce",2.4,Available,"Produits laitiers, oeufs, fromages",2025-01-10 02:15:24,51.91,51.91,1.0,0.4040541350841522,Produits
3903,https://www.auchan.fr/hailo-echelle-3-plans-6m70-en-aluminium-hobbystep/pr-C869746,HAILO,Echelle 3 plans 6m70 en aluminium - HOBBYSTEP,"210,00€","210,00€ / pce",4.0,Available,Tout pour bébé,2025-01-10 02:15:37,210.0,210.0,1.0,0.4340704381465912,Produits
3904,https://www.auchan.fr/canopia-by-palram-abri-de-jardin-polycarbonate-avec-plancher-2-8m2-skylight/pr-C1084043,CANOPIA BY PALRAM,Abri de jardin polycarbonate - Avec plancher - 2,"424,00€","424,00€ / pce",1.0,Available,Produits de nos régions,2025-01-10 02:15:43,424.0,424.0,1.0,0.6987699270248413,Produits
3905,https://www.auchan.fr/hailo-escabeau-6-marches-larges-3m05-en-aluminium-profistep-xxl/pr-C807221,HAILO,Escabeau 6 marches larges 3m05 en aluminium - PROFISTEP XXL,"124,00€","124,00€ / pce",5.0,Available,Tout pour bébé,2025-01-10 02:15:48,124.0,124.0,1.0,0.3721282482147217,Produits
3906,https://www.auchan.fr/canopia-by-palram-marquise-anthracite-91-5x150-5cm-aquila-1500/pr-C1360353,CANOPIA BY PALRAM,Marquise - Anthracite - 91-5x150-5cm - AQUILA 1500,"199,00€","199,00€ / pce",3.2,Available,Produits de nos régions,2025-01-10 02:15:52,199.0,199.0,1.0,0.5156033039093018,Produits-Laitiers-Œufs-et-Fromages
3907,https://www.auchan.fr/cup-s-skateboard-vintage/pr-C1634625,CUP'S,Skateboard Vintage,"9,99€","9,99€ / pce",4.0,Available,Tout pour bébé,2025-01-10 02:16:08,9.99,9.99,1.0,0.3809560537338257,Epicerie-Sucrée
3908,https://www.auchan.fr/qilive-miroir-maquillage-hollywood-600102915-blanc/pr-C1559512,QILIVE,Miroir maquillage Hollywood 600102915 - Blanc,"27,99€","27,99€ / pce",5.0,Almost there,"Hygiène, beauté",2025-01-10 02:16:22,27.99,27.99,1.0,0.5438456535339355,Hygiène-Beauté
3909,https://www.auchan.fr/qilive-telephone-sans-fil-151048-q-4734-noir/pr-C1150942,QILIVE,Téléphone sans fil - 151048 Q.4734 - Noir,"37,49€","37,49€ / pce",3.5,Available,Nos marques,2025-01-10 02:16:27,37.49,37.49,1.0,0.3018669486045837,Epicerie
3910,https://www.auchan.fr/ninja-blender-bn495eu-gris/pr-C1808232,NINJA,Blender BN495EU - Gris,"99,00€","99,00€ / pce",4.5,Available,"Vins, bières, alcools",2025-01-10 02:16:41,99.0,99.0,1.0,0.4386162757873535,Epicerie
3911,https://www.auchan.fr/qilive-ceinture-universelle-pour-smartphone-noir/pr-C1299545,QILIVE,Ceinture universelle pour smartphone - Noir,"2,59€","2,59€ / pce",4.6,Available,Tout pour bébé,2025-01-10 02:16:46,2.59,2.59,1.0,0.4465306997299194,Epicerie
3912,https://www.auchan.fr/qilive-friteuse-electrique-sans-huile-a-air-chaud-q-5142-copper-cuivre/pr-C1568308,QILIVE,Friteuse électrique sans huile à air chaud Q.5142 - Copper Cuivre,"39,99€","39,99€ / pce",5.0,Almost there,Epicerie salée,2025-01-10 02:18:21,39.99,39.99,1.0,0.6006268262863159,Epicerie
3913,https://www.auchan.fr/tablette-etagere-pour-lit-mezzanine-woody/pr-CA35047,,,"56,00€","56,00€ / pce",3.0,Available,Erreur,2025-01-10 02:18:25,56.0,56.0,1.0,0.0,Pain
3914,https://www.auchan.fr/qilive-verre-trempe-pour-samsung-galaxy-a23-5g-transparent/pr-C1536876,QILIVE,Verre trempé pour Samsung Galaxy A23 5G - Transparent,"2,58€","2,58€ / pce",2.5,Available,"Entretien, accessoires de la maison",2025-01-10 02:20:01,2.58,2.58,1.0,0.282828152179718,Epicerie
3915,https://www.auchan.fr/bigben-force-case-coque-renforcee-samsung-galaxy-a14-4g-5g-transparente/pr-C1685746,BIGBEN,Force case Coque Renforcée Samsung Galaxy A14 4G/5G - Transparente,"7,99€","7,99€ / pce",5.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:20:06,7.99,7.99,1.0,0.2654042840003967,Epicerie
3916,https://www.auchan.fr/qilive-chargeur-allume-cigare-noir/pr-C1032599,QILIVE,Chargeur allume-cigare - Noir,"7,49€","7,49€ / pce",3.8,Available,Tout pour bébé,2025-01-10 02:20:10,7.49,7.49,1.0,0.5221210718154907,Epicerie
3917,https://www.auchan.fr/qilive-presse-agrumes-electrique-q-5968-copper-cuivre/pr-C1568465,QILIVE,Presse-agrumes électrique Q.5968 - Copper Cuivre,"9,79€","9,79€ / pce",5.0,Almost there,"Entretien, accessoires de la maison",2025-01-10 02:21:01,9.79,9.79,1.0,0.4877230525016784,Epicerie
3918,https://www.auchan.fr/flawless-appareil-a-pedicure-ftfpedi01-rose/pr-C1520789,FLAWLESS,Appareil à pédicure FTFPEDI01 - Rose,"13,99€","13,99€ / pce",5.0,Almost there,Nos marques,2025-01-10 02:21:06,13.99,13.99,1.0,0.4269084930419922,Hygiène-Beauté
3919,https://www.auchan.fr/hailo-echelle-3-plans-7m60-en-aluminium-hobbylot/pr-C1038050,HAILO,Echelle 3 plans 7m60 en aluminium - HOBBYLOT,"325,00€","325,00€ / pce",4.5,Available,Tout pour bébé,2025-01-10 02:22:26,325.0,325.0,1.0,0.4135708212852478,Epicerie
3920,https://www.auchan.fr/habrita-bucher-bois-4-steres-1-9m2/pr-C803179,HABRITA,Bûcher- Bois 4 stères - 1,"409,00€","409,00€ / pce",2.0,Available,"Produits laitiers, oeufs, fromages",2025-01-10 02:22:30,409.0,409.0,1.0,0.6693400144577026,Boucherie
3921,https://www.auchan.fr/spin-master-miniature-skate-shop-bonus-pack-tech-deck/pr-C1545301,SPIN MASTER,Miniature - Skate Shop bonus pack Tech deck,"3,99€","3,99€ / pce",5.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:22:39,3.99,3.99,1.0,0.5139669179916382,Epicerie
3922,https://www.auchan.fr/winning-moves-puzzle-1000-pieces-monopoly-rue-de-la-paix/pr-C1560243,WINNING MOVES,Puzzle 1000 pièces Monopoly Rue de la Paix,"2,00€","2,00€ / pce",5.0,Almost there,"Pain, pâtisserie",2025-01-10 02:22:43,2.0,2.0,1.0,0.4562987387180328,Epicerie
3923,https://www.auchan.fr/bigben-coque-silicone-pour-samsung-galaxy-s23-ultra-kaki/pr-C1621562,BIGBEN,Coque silicone pour Samsung Galaxy S23 Ultra - Kaki,"7,98€","7,98€ / pce",1.7,Available,"Petits prix, grandes économies",2025-01-10 02:22:48,7.98,7.98,1.0,0.3324079215526581,Epicerie
3924,https://www.auchan.fr/kitchencook-robot-cuiseur-cuisiobot-noir-et-argent/pr-C1497965,KITCHENCOOK,Robot cuiseur CUISIOBOT - Noir et Argent,"67,60€","67,60€ / pce",4.7,Almost there,"Charcuterie, traiteur",2025-01-10 02:22:54,67.6,67.6,1.0,0.5527985095977783,Surgelés
3925,https://www.auchan.fr/qilive-chargeur-allume-cigare-noir/pr-C1032604,QILIVE,Chargeur allume-cigare - Noir,"7,49€","7,49€ / pce",3.0,Available,Tout pour bébé,2025-01-10 02:22:58,7.49,7.49,1.0,0.5221210718154907,Epicerie
3926,https://www.auchan.fr/qilive-brossettes-universelles-dents-et-gencives-sensibles/pr-C978739,QILIVE,Brossettes universelles dents et gencives sensibles,"3,59€","3,59€ / pce",3.8,Almost there,Tout pour bébé,2025-01-10 02:23:17,3.59,3.59,1.0,0.5370912551879883,Parapharmacie
3927,https://www.auchan.fr/babyliss-brosse-soufflante-smooth-volume-as90pe-rose/pr-C1600065,BABYLISS,Brosse soufflante SMOOTH VOLUME AS90PE - Rose,"55,91€","55,91€ / pce",3.6,Almost there,Epicerie salée,2025-01-10 02:24:32,55.91,55.91,1.0,0.5862170457839966,Epicerie-Sucrée
3928,https://www.auchan.fr/canopia-by-palram-abri-de-jardin-polycarbonate-avec-plancher-3-82m2-skylight/pr-C1084044,CANOPIA BY PALRAM,Abri de jardin polycarbonate - Avec plancher - 3,"509,00€","509,00€ / pce",3.3,Available,Produits de nos régions,2025-01-10 02:25:45,509.0,509.0,1.0,0.676731288433075,Epicerie
3929,https://www.auchan.fr/qilive-verre-trempe-pour-samsung-galaxy-a14-4g-5g-transparent/pr-C1618400,QILIVE,Verre trempé pour Samsung Galaxy A14 4G/5G - Transparent,"1,99€","1,99€ / pce",4.5,Available,"Entretien, accessoires de la maison",2025-01-10 02:25:51,1.99,1.99,1.0,0.2581822574138641,Epicerie
3930,https://www.auchan.fr/lot-de-4-pieces-apero/pr-C1388109,Lot de 4 pièces apéro,4,"4,90€","4,90€ / pce",1.0,Almost there,Nos marques,2025-01-10 02:25:54,4.9,4.9,1.0,0.537625789642334,Boissons-et-Lait
3931,https://www.auchan.fr/brosse-vaisselle-avec-flacon-pompe-ceramique-et-bambou/pr-C1782144,Brosse vaisselle avec flacon pompe céramique et bambou,5,"5,99€","5,99€ / pce",4.0,Available,"Pain, pâtisserie",2025-01-10 02:26:21,5.99,5.99,1.0,0.552605390548706,Surgelés
3932,https://www.auchan.fr/tapis-deco-en-jute-vegetal/pr-CA1635380,Tapis déco en jute végétal,8,"8,99€","8,99€ / pce",5.0,Available,"Pain, pâtisserie",2025-01-10 02:26:27,8.99,8.99,1.0,0.5317980051040649,Surgelés
3933,https://www.auchan.fr/banc-coffre-d-entree-range-chaussures-nino/pr-C1605539,Banc coffre d'entrée range chaussures NINO,70,"70,00€","70,00€ / pce",4.0,Available,"Pain, pâtisserie",2025-01-10 02:26:53,70.0,70.0,1.0,0.528658926486969,Boissons
3934,https://www.auchan.fr/today-taie-de-traversin-unie-coton-57-fils/pr-CA1082075,,,"9,99€","7,99€ / pce",4.5,Almost there,Erreur,2025-01-10 02:28:36,9.99,7.99,1.2503128911138923,0.0,Epicerie-Sucrée
3935,https://www.auchan.fr/urban-moov-pack-accessoires-reflechissants-jaune/pr-C1610622,URBAN MOOV,Pack accessoires réfléchissants - Jaune,"3,87€","3,87€ / pce",5.0,Available,Tout pour bébé,2025-01-10 02:28:40,3.87,3.87,1.0,0.7066560983657837,Epicerie-Sucrée
3936,https://www.auchan.fr/philips-brosse-soufflante-bha530-00-bleu/pr-C1734617,PHILIPS,Brosse soufflante BHA530/00 - Bleu,"41,99€","41,99€ / pce",3.8,Available,Produits de nos régions,2025-01-10 02:29:59,41.99,41.99,1.0,0.5048425793647766,Epicerie-Sucrée
3937,https://www.auchan.fr/honor-pack-magic5-lite-256go-noir/pr-C1792757,HONOR,Pack Magic5 Lite 256Go - Noir,"194,25€","194,25€ / pce",5.0,Available,"Petits prix, grandes économies",2025-01-10 02:30:03,194.25,194.25,1.0,0.3340452313423157,Epicerie
3938,https://www.auchan.fr/tefal-poele-induction-20-cm-ingenio-eco-resist/pr-C1542817,TEFAL,Poêle induction 20 cm INGENIO ECO RESIST,"29,59€","29,59€ / pce",1.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:30:12,29.59,29.59,1.0,0.4992150068283081,Epicerie
3939,https://www.auchan.fr/one-two-fun-maison-de-transport-en-bois/pr-C1717957,ONE TWO FUN,Maison de transport en bois,"9,99€","9,99€ / pce",1.0,Available,Nos marques,2025-01-10 02:30:17,9.99,9.99,1.0,0.560333251953125,Boissons-et-Lait
3940,https://www.auchan.fr/smoby-figurine-marvel-black-panther-10cm-x1/pr-C1318677,SMOBY,Figurine Marvel Black Panther 10cm x1,"3,99€","3,99€ / pce",5.0,Available,Animalerie,2025-01-10 02:30:21,3.99,3.99,1.0,0.3005427122116089,Epicerie
3941,https://www.auchan.fr/actuel-set-ustensiles-de-cuisine-avec-manche-acacia/pr-C1781937,ACTUEL,Set ustensiles de cuisine avec manche acacia,"4,80€","4,80€ / pce",5.0,Available,Epicerie salée,2025-01-10 02:30:26,4.8,4.8,1.0,0.6947914361953735,Epicerie
3942,https://www.auchan.fr/qilive-anneau-lumineux-q4659-blanc/pr-C1467349,QILIVE,Anneau lumineux Q4659 - Blanc,"2,39€","2,39€ / pce",4.3,Available,"Produits laitiers, oeufs, fromages",2025-01-10 02:30:37,2.39,2.39,1.0,0.5613952279090881,Epicerie-Sucrée
3943,https://www.auchan.fr/qilive-2-brossettes-universelles-dents-et-gencives-sensibles-q-5089/pr-C978390,QILIVE,2 brossettes universelles dents et gencives sensibles Q.5089,"3,59€","3,59€ / pce",4.5,Almost there,Tout pour bébé,2025-01-10 02:31:21,3.59,3.59,1.0,0.5050418376922607,Epicerie-Sucrée
3944,https://www.auchan.fr/qilive-bouilloire-electrique-600126890-copper-cuivre/pr-C1568466,QILIVE,Bouilloire électrique 600126890 - Copper Cuivre,"17,49€","17,49€ / pce",5.0,Almost there,Produits de nos régions,2025-01-10 02:32:17,17.49,17.49,1.0,0.4559183716773987,Epicerie
3945,https://www.auchan.fr/qilive-coque-pour-iphone-7-8-se-xmas-color/pr-C1766196,QILIVE,Coque pour iPhone 7/8/SE Xmas Color,"1,20€","1,20€ / pce",4.3,Available,"Vins, bières, alcools",2025-01-10 02:36:15,1.2,1.2,1.0,0.3569876253604889,Epicerie
3946,https://www.auchan.fr/samsung-etui-folio-smart-s-view-pour-galaxy-a34-5g-noir/pr-C1709908,SAMSUNG,Étui folio Smart S View pour Galaxy A34 5G - Noir,"19,99€","19,99€ / pce",5.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:36:22,19.99,19.99,1.0,0.2622289955615997,Epicerie
3947,https://www.auchan.fr/qilive-grille-pain-q-5106-creme/pr-C1770505,QILIVE,Grille-pain Q.5106 - Crème,"34,99€","34,99€ / pce",4.7,Almost there,Surgelés,2025-01-10 02:36:36,34.99,34.99,1.0,0.6642588376998901,Pain-et-Viennoiserie
3948,https://www.auchan.fr/qilive-chargeur-voiture-usb-c-noir/pr-C1611310,QILIVE,Chargeur voiture USB C - Noir,"6,49€","6,49€ / pce",1.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:36:44,6.49,6.49,1.0,0.3595974743366241,Epicerie
3949,https://www.auchan.fr/gp-blister-4-piles-rechargeables-recyko-aa-2600mah-201210-vert/pr-C1355415,GP,Blister 4 piles rechargeables Recyko+ AA 2600MAH 201210 - Vert,"12,45€","12,45€ / pce",5.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:36:49,12.45,12.45,1.0,0.4135922491550445,Epicerie
3950,https://www.auchan.fr/chalet-jardin-abri-de-jardin-metal-imitation-bois-4-722-pao/pr-C1089769,CHALET&JARDIN,Abri de jardin métal - Imitation bois - 4,"415,00€","415,00€ / pce",3.5,Available,Produits de nos régions,2025-01-10 02:40:49,415.0,415.0,1.0,0.6879298090934753,Epicerie
3951,https://www.auchan.fr/palram-carport-alu-2-voitures-anthracite-17-8-m2-colorado/pr-C1804318,PALRAM,Carport alu 2 voitures Anthracite 17,"799,00€","799,00€ / pce",4.0,Available,Nos marques,2025-01-10 02:40:54,799.0,799.0,1.0,0.425384908914566,Produits
3952,https://www.auchan.fr/forest-style-abri-de-jardin-bois-6-4m2-fraser/pr-C366100,FOREST STYLE,Abri de jardin bois - 6,"509,00€","509,00€ / pce",2.0,Available,Tout pour bébé,2025-01-10 02:41:04,509.0,509.0,1.0,0.6921314001083374,Boissons-et-Lait
3953,https://www.auchan.fr/qilive-verre-trempe-pour-iphone-15-14-pro/pr-C1758809,QILIVE,Verre trempé pour iPhone 15/14 Pro,"3,39€","3,39€ / pce",2.5,Available,Tout pour bébé,2025-01-10 02:41:15,3.39,3.39,1.0,0.3754188120365143,Epicerie
3954,https://www.auchan.fr/xiaomi-pack-de-2-pneus-de-remplacement-pour-trottinettes-electriques-xiaomi/pr-C1344284,XIAOMI,Pack de 2 pneus de remplacement pour trottinettes électriques Xiaomi,"14,99€","14,99€ / pce",5.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:41:29,14.99,14.99,1.0,0.4328178763389587,Epicerie
3955,https://www.auchan.fr/awa-pistolet-a-eau-electronique-awa-rose/pr-C1738108,AWA,Pistolet à eau électronique AWA - rose,"14,99€","14,99€ / pce",5.0,Available,Tout pour bébé,2025-01-10 02:41:39,14.99,14.99,1.0,0.5135699510574341,Epicerie-Sucrée
3956,https://www.auchan.fr/qilive-sac-aspirateur-229/pr-C1069547,QILIVE,Sac aspirateur 229+,"3,99€","3,99€ / pce",4.1,Almost there,"Entretien, accessoires de la maison",2025-01-10 02:41:44,3.99,3.99,1.0,0.5456300377845764,Entretien-Nettoyage
3957,https://www.auchan.fr/actuel-poele-24-cm-aluminium-tous-feux-dont-induction-noir/pr-C1800904,ACTUEL,Poêle 24 cm aluminium tous feux dont induction - Noir,"14,29€","14,29€ / pce",5.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:41:54,14.29,14.29,1.0,0.4950220584869385,Epicerie
3958,https://www.auchan.fr/kitchencook-appareil-croques-monsieur-sandwich-maker-3-en-1-mister-k-gris/pr-C1571422,KITCHENCOOK,Appareil croques-monsieur Sandwich maker 3 en 1 MISTER K - Gris,"29,99€","29,99€ / pce",4.6,Almost there,"Pain, pâtisserie",2025-01-10 02:46:44,29.99,29.99,1.0,0.5495972633361816,Pain
3959,https://www.auchan.fr/qilive-bouilloire-electrique-q-5752-cafe/pr-C1770500,QILIVE,Bouilloire électrique Q.5752 - Café,"34,99€","34,99€ / pce",4.2,Almost there,"Charcuterie, traiteur",2025-01-10 02:47:08,34.99,34.99,1.0,0.5763301253318787,Boissons-et-Lait
3960,https://www.auchan.fr/samsung-galaxy-a25-5g-256-go-bleu/pr-C1781307,SAMSUNG,Galaxy A25 5G 256 Go - Bleu,"299,99€","299,99€ / pce",4.0,Almost there,"Entretien, accessoires de la maison",2025-01-10 02:47:45,299.99,299.99,1.0,0.2514427602291107,Epicerie
3961,https://www.auchan.fr/moulinex-mixeur-plongeant-quickchef-dd652832-noir/pr-C1541267,MOULINEX,Mixeur plongeant QUICKCHEF DD652832 - Noir,"41,99€","41,99€ / pce",5.0,Almost there,"Charcuterie, traiteur",2025-01-10 02:47:54,41.99,41.99,1.0,0.4049895405769348,Epicerie
3962,https://www.auchan.fr/qilive-coque-pour-iphone-14-max-noir/pr-C1590307,QILIVE,Coque pour iPhone 14 Max - Noir,"1,99€","1,99€ / pce",3.0,Available,"Petits prix, grandes économies",2025-01-10 02:47:59,1.99,1.99,1.0,0.3296357691287994,Epicerie
3963,https://www.auchan.fr/one-two-fun-poupee-love-to-style-platinum-blond/pr-C1717887,ONE TWO FUN,Poupée Love to Style Platinum Blond,"12,49€","12,49€ / pce",4.4,Available,"Hygiène, beauté",2025-01-10 02:48:02,12.49,12.49,1.0,0.4167875051498413,Epicerie-Sucrée
3964,https://www.auchan.fr/qilive-moulin-a-cafe-q-5892-copper-cuivre/pr-C1568307,QILIVE,Moulin à café Q.5892 - Copper Cuivre,"14,99€","14,99€ / pce",5.0,Available,"Produits laitiers, oeufs, fromages",2025-01-10 02:48:06,14.99,14.99,1.0,0.6045831441879272,Epicerie
3965,https://www.auchan.fr/hisense-table-de-cuisson-a-induction-i6456cb-59-5-cm-4-foyers/pr-C1709107,HISENSE,Table de cuisson à induction I6456CB,"448,68€","448,68€ / pce",4.5,Available,"Charcuterie, traiteur",2025-01-10 02:48:12,448.68,448.68,1.0,0.5975197553634644,Epicerie
3966,https://www.auchan.fr/qilive-etui-folio-pour-samsung-galaxy-a14-4g-5g-noir/pr-C1618407,QILIVE,Étui folio pour Samsung Galaxy A14 4G/5G - Noir,"2,99€","2,99€ / pce",4.8,Available,"Entretien, accessoires de la maison",2025-01-10 02:48:18,2.99,2.99,1.0,0.2893321812152862,Epicerie
3967,https://www.auchan.fr/limit-hotte-decorative-lipc550-recyclage-60-cm-550-m3-h/pr-C1443317,LIMIT,Hotte décorative LIPC550,"109,00€","109,00€ / pce",2.0,Available,Tout pour bébé,2025-01-10 02:48:33,109.0,109.0,1.0,0.5158207416534424,Produits
3968,https://www.auchan.fr/braun-epilateur-electrique-se9985/pr-C1093997,BRAUN,Épilateur électrique - SE9985,"196,00€","196,00€ / pce",5.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:48:38,196.0,196.0,1.0,0.40468829870224,Hygiène-Beauté
3969,https://www.auchan.fr/gp-chargeur-usb-e411-4accus-aa-2100-mah-blanc/pr-C1356664,GP,Chargeur USB E411+4Accus AA 2100 MAH - Blanc,"14,00€","14,00€ / pce",3.0,Available,"Entretien, accessoires de la maison",2025-01-10 02:49:46,14.0,14.0,1.0,0.3688950836658478,Epicerie
3970,https://www.auchan.fr/abri-de-jardin-bois-traite-autoclave-17-65m2-zurich/pr-C1470510,Abri de jardin bois - traité autoclave - 17,65m² - ZURICH,"699,00€","699,00€ / pce",2.0,Available,"Eaux, jus, soda, thés glacés",2025-01-10 02:52:25,699.0,699.0,1.0,0.4618218243122101,Epicerie
